Mod:Item:MetaData, Localized Name
industrialforegoing:oredictionary_converter, Ore Dictionary Converter
industrialforegoing:protein_reactor, Protein Reactor
industrialforegoing:protein_generator, Protein Generator
industrialforegoing:hydrator, Hydrator
industrialforegoing:wither_builder, Wither Builder
industrialforegoing:fluid_pump, Fluid Pump
industrialforegoing:fluid_crafter, Fluid Crafter
industrialforegoing:plant_interactor, Plant Interactor
industrialforegoing:item_splitter, Item Splitter
industrialforegoing:fluiddictionary_converter, Fluid Dictionary Converter
industrialforegoing:froster, Froster
industrialforegoing:ore_washer, Washing Factory
industrialforegoing:ore_fermenter, Fermentation Station
industrialforegoing:ore_sieve, Fluid Sieving Machine
industrialforegoing:pitiful_fuel_generator, Pitiful Fuel Generator
industrialforegoing:tinydryrubber, Tiny Dry Rubber
industrialforegoing:dryrubber, Dry Rubber
industrialforegoing:plastic, Plastic
industrialforegoing:fertilizer, Fertilizer
industrialforegoing:meat_feeder, Meat Feeder
industrialforegoing:mob_imprisonment_tool, Mob Imprisonment Tool
industrialforegoing:laser_lens:0, White§r Laser Lens
industrialforegoing:laser_lens:1, Orange§r Laser Lens
industrialforegoing:laser_lens:2, Magenta§r Laser Lens
industrialforegoing:laser_lens:3, Light Blue§r Laser Lens
industrialforegoing:laser_lens:4, Yellow§r Laser Lens
industrialforegoing:laser_lens:5, Lime§r Laser Lens
industrialforegoing:laser_lens:6, Pink§r Laser Lens
industrialforegoing:laser_lens:7, Gray§r Laser Lens
industrialforegoing:laser_lens:8, Light Gray§r Laser Lens
industrialforegoing:laser_lens:9, Cyan§r Laser Lens
industrialforegoing:laser_lens:10, Purple§r Laser Lens
industrialforegoing:laser_lens:11, Blue§r Laser Lens
industrialforegoing:laser_lens:12, Brown§r Laser Lens
industrialforegoing:laser_lens:13, Green§r Laser Lens
industrialforegoing:laser_lens:14, Red§r Laser Lens
industrialforegoing:laser_lens:15, Black§r Laser Lens
industrialforegoing:laser_lens_inverted:0, White§r Laser Lens (Inverted)
industrialforegoing:laser_lens_inverted:1, Orange§r Laser Lens (Inverted)
industrialforegoing:laser_lens_inverted:2, Magenta§r Laser Lens (Inverted)
industrialforegoing:laser_lens_inverted:3, Light Blue§r Laser Lens (Inverted)
industrialforegoing:laser_lens_inverted:4, Yellow§r Laser Lens (Inverted)
industrialforegoing:laser_lens_inverted:5, Lime§r Laser Lens (Inverted)
industrialforegoing:laser_lens_inverted:6, Pink§r Laser Lens (Inverted)
industrialforegoing:laser_lens_inverted:7, Gray§r Laser Lens (Inverted)
industrialforegoing:laser_lens_inverted:8, Light Gray§r Laser Lens (Inverted)
industrialforegoing:laser_lens_inverted:9, Cyan§r Laser Lens (Inverted)
industrialforegoing:laser_lens_inverted:10, Purple§r Laser Lens (Inverted)
industrialforegoing:laser_lens_inverted:11, Blue§r Laser Lens (Inverted)
industrialforegoing:laser_lens_inverted:12, Brown§r Laser Lens (Inverted)
industrialforegoing:laser_lens_inverted:13, Green§r Laser Lens (Inverted)
industrialforegoing:laser_lens_inverted:14, Red§r Laser Lens (Inverted)
industrialforegoing:laser_lens_inverted:15, Black§r Laser Lens (Inverted)
industrialforegoing:straw, Straw
industrialforegoing:conveyor_upgrade:0, Extraction Conveyor Upgrade
industrialforegoing:conveyor_upgrade:1, Insertion Conveyor Upgrade
industrialforegoing:conveyor_upgrade:2, Detection Conveyor Upgrade
industrialforegoing:conveyor_upgrade:3, Bouncing Conveyor Upgrade
industrialforegoing:conveyor_upgrade:4, Dropping Conveyor Upgrade
industrialforegoing:conveyor_upgrade:5, Blinking Conveyor Upgrade
industrialforegoing:conveyor_upgrade:6, Splitting Conveyor Upgrade
industrialforegoing:pink_slime, Pink Slime
industrialforegoing:book_manual, Industrial Foregoing's Manual
industrialforegoing:pink_slime_ingot, Pink Slime Ingot
industrialforegoing:infinity_drill:0, Infinity Drill
industrialforegoing:infinity_drill:0, Infinity Drill
industrialforegoing:infinity_drill:0, Infinity Drill
industrialforegoing:infinity_drill:0, Infinity Drill
industrialforegoing:infinity_drill:0, Infinity Drill
industrialforegoing:infinity_drill:0, Infinity Drill
industrialforegoing:infinity_drill:0, Infinity Drill
industrialforegoing:infinity_drill:0, Infinity Drill
industrialforegoing:adult_filter, Adult Filter
industrialforegoing:range_addon:0, Range Addon
industrialforegoing:range_addon:1, Range Addon
industrialforegoing:range_addon:2, Range Addon
industrialforegoing:range_addon:3, Range Addon
industrialforegoing:range_addon:4, Range Addon
industrialforegoing:range_addon:5, Range Addon
industrialforegoing:range_addon:6, Range Addon
industrialforegoing:range_addon:7, Range Addon
industrialforegoing:range_addon:8, Range Addon
industrialforegoing:range_addon:9, Range Addon
industrialforegoing:range_addon:10, Range Addon
industrialforegoing:range_addon:11, Range Addon
industrialforegoing:energy_field_addon, Energy Field Addon
industrialforegoing:leaf_shearing, Leaf Shearing Addon
industrialforegoing:itemstack_transfer_addon_pull:0, Itemstack Transfer Addon (Pull/Down)
industrialforegoing:itemstack_transfer_addon_push:0, Itemstack Transfer Addon (Push/Down)
industrialforegoing:fluid_transfer_addon_pull:0, Fluid Transfer Addon (Pull/Down)
industrialforegoing:fluid_transfer_addon_push:0, Fluid Transfer Addon (Push/Down)
industrialforegoing:fortune_addon, Fortune Addon
industrialforegoing:artificial_dye:0, White§r Artificial Dye
industrialforegoing:artificial_dye:1, Orange§r Artificial Dye
industrialforegoing:artificial_dye:2, Magenta§r Artificial Dye
industrialforegoing:artificial_dye:3, Light Blue§r Artificial Dye
industrialforegoing:artificial_dye:4, Yellow§r Artificial Dye
industrialforegoing:artificial_dye:5, Lime§r Artificial Dye
industrialforegoing:artificial_dye:6, Pink§r Artificial Dye
industrialforegoing:artificial_dye:7, Gray§r Artificial Dye
industrialforegoing:artificial_dye:8, Light Gray§r Artificial Dye
industrialforegoing:artificial_dye:9, Cyan§r Artificial Dye
industrialforegoing:artificial_dye:10, Purple§r Artificial Dye
industrialforegoing:artificial_dye:11, Blue§r Artificial Dye
industrialforegoing:artificial_dye:12, Brown§r Artificial Dye
industrialforegoing:artificial_dye:13, Green§r Artificial Dye
industrialforegoing:artificial_dye:14, Red§r Artificial Dye
industrialforegoing:artificial_dye:15, Black§r Artificial Dye
industrialforegoing:conveyor:0, White§r Conveyor Belt
industrialforegoing:conveyor:1, Orange§r Conveyor Belt
industrialforegoing:conveyor:2, Magenta§r Conveyor Belt
industrialforegoing:conveyor:3, Light Blue§r Conveyor Belt
industrialforegoing:conveyor:4, Yellow§r Conveyor Belt
industrialforegoing:conveyor:5, Lime§r Conveyor Belt
industrialforegoing:conveyor:6, Pink§r Conveyor Belt
industrialforegoing:conveyor:7, Gray§r Conveyor Belt
industrialforegoing:conveyor:8, Light Gray§r Conveyor Belt
industrialforegoing:conveyor:9, Cyan§r Conveyor Belt
industrialforegoing:conveyor:10, Purple§r Conveyor Belt
industrialforegoing:conveyor:11, Blue§r Conveyor Belt
industrialforegoing:conveyor:12, Brown§r Conveyor Belt
industrialforegoing:conveyor:13, Green§r Conveyor Belt
industrialforegoing:conveyor:14, Red§r Conveyor Belt
industrialforegoing:conveyor:15, Black§r Conveyor Belt
industrialforegoing:black_hole_label, Black Hole Label
patchouli:guide_book, Guide Book
signpost:blockbase, Waystone
signpost:blockpostoak, Oak Signpost
signpost:blockpostspruce, Spruce Signpost
signpost:blockpostbirch, Birch Signpost
signpost:blockpostjungle, Jungle Signpost
signpost:blockpostacacia, Acacia Signpost
signpost:blockpostbigoak, Dark Oak Signpost
signpost:blockpostiron, Iron Signpost
signpost:blockpoststone, Stone Signpost
signpost:blockbigpostoak, Large oak Signpost
signpost:blockbigpostspruce, Large spruce Signpost
signpost:blockbigpostbirch, Large birch Signpost
signpost:blockbigpostjungle, Large jungle Signpost
signpost:blockbigpostacacia, Large acacia Signpost
signpost:blockbigpostbigoak, Large dark oak Signpost
signpost:blockbigpostiron, Large iron Signpost
signpost:blockbigpoststone, Large stone Signpost
signpost:blockbasemodel0, Waystone
signpost:blockbasemodel1, Waystone
signpost:blockbasemodel2, Waystone
signpost:blockbasemodel3, Waystone
signpost:blockbasemodel4, Waystone
signpost:itemwrench, Signpost wrench
signpost:itemcalibratedwrench, Calibrated signpost wrench
signpost:itembrush, Signpost brush
tetra:sword_modular, item.sword_modular.name
tetra:geode, Geode
tetra:pristine_lapis, Pristine Lapis Lazuli
tetra:pristine_emerald, Pristine Emerald
tetra:pristine_diamond, Pristine Diamond
tetra:toolbelt_modular, item.toolbelt_modular.name
tetra:duplex_tool_modular, item.duplex_tool_modular.name
tetra:magmatic_cell, Thermal cell
tetra:forged_bolt, Bolt
tetra:forged_beam, Structure beam
tetra:forged_mesh, Flex mesh
tetra:quick_latch, Quick latch
tetra:metal_scrap, Metal scrap
tetra:vent_plate, Vent plate
tetra:journal, Holosphere
tetra:workbench, Crafting Table
tetra:hammer_head, Hammer head
tetra:hammer_base, Hammer base
tetra:forged_wall, Forged wall
tetra:forged_pillar, Forged pillar
tetra:forged_platform, Forged platform
tetra:forged_platform_slab, Forged platform
tetra:forged_vent, Forged vent
tetra:forged_container, Forged container
tetra:forged_crate, Forged crate
tetra:transfer_unit, Transfer unit
tetra:core_extractor, Core extractor
tetra:extractor_piston, Extractor piston
tetra:extractor_pipe, Extractor pipe
tetra:seeping_bedrock, Seeping bedrock
roots:moonglow_seed, Moonglow Seed
roots:moonglow_leaf, Moonglow Leaf
roots:pereskia_bulb, Pereskia Bulb
roots:pereskia, Pereskia
roots:terra_moss, Terra Moss
roots:spirit_herb_seed, Spirit Herb Seed
roots:spirit_herb, Spirit Herb
roots:wildroot, Wildroot
roots:wildewheet, Wildewheet
roots:wildewheet_seed, Wildewheet Seed
roots:cloud_berry, Cloud Berry
roots:infernal_bulb, Infernal Bulb
roots:dewgonia, Dewgonia
roots:stalicripe, Stalicripe
roots:terra_spores, Terra Spores
roots:petals, Petals
roots:runic_dust, Runic Dust
roots:bark_oak, Oak Bark
roots:bark_spruce, Spruce Bark
roots:bark_birch, Birch Bark
roots:bark_jungle, Jungle Bark
roots:bark_dark_oak, Dark Oak Bark
roots:bark_acacia, Acacia Bark
roots:bark_wildwood, Wildwood Bark
roots:fey_leather, Fey Leather
roots:pestle, Pestle
roots:component_pouch, Component Pouch
roots:creative_pouch, Creative Component Pouch
roots:apothecary_pouch, Apothecary Pouch
roots:flour, Flour
roots:staff, Staff
roots:living_pickaxe, Living Pickaxe
roots:living_axe, Living Axe
roots:living_shovel, Living Shovel
roots:living_hoe, Living Hoe
roots:living_sword, Living Sword
roots:living_arrow, Living Arrow
roots:wildwood_quiver, Wildwood Quiver
roots:wildwood_bow, Wildwood Bow
roots:sylvan_helmet, Sylvan Helmet
roots:sylvan_chestplate, Sylvan Chestplate
roots:sylvan_leggings, Sylvan Leggings
roots:sylvan_boots, Sylvan Boots
roots:wildwood_helmet, Wildwood Helmet
roots:wildwood_chestplate, Wildwood Chestplate
roots:wildwood_leggings, Wildwood Leggings
roots:wildwood_boots, Wildwood Boots
roots:runic_shears, Runic Shears
roots:wood_knife, Wooden Knife
roots:stone_knife, Stone Knife
roots:iron_knife, Iron Knife
roots:diamond_knife, Diamond Knife
roots:gold_knife, Golden Knife
roots:cooked_pereskia, Roasted Pereskia
roots:wildewheet_bread, Wildewheet Bread
roots:life_essence, Essence of Unknown Life
roots:ritual_healing_aura, Ritual: Healing Aura
roots:ritual_heavy_storms, Ritual: Heavy Storms
roots:ritual_divine_protection, Ritual: Divine Protection
roots:ritual_fire_storm, Ritual: Storm of Fire
roots:ritual_spreading_forest, Ritual: Spreading Forest
roots:ritual_windwall, Ritual: Windwall
roots:ritual_warding_protection, Ritual: Warding Protection
roots:ritual_germination, Ritual: Germination
roots:ritual_purity, Ritual: Purify
roots:ritual_frost_lands, Ritual: Frost Lands
roots:ritual_animal_harvest, Ritual: Animal Harvest
roots:ritual_summon_creatures, Ritual: Summon Creatures
roots:ritual_wild_growth, Ritual: Wildroot Growth
roots:ritual_overgrowth, Ritual: Overgrowth
roots:ritual_flower_growth, Ritual: Flower Growth
roots:ritual_transmutation, Ritual: Transmutation
roots:ritual_gathering, Ritual: Gathering
mysticalworld:copper_helmet, Copper Helmet
mysticalworld:copper_chestplate, Copper Chestplate
mysticalworld:copper_leggings, Copper Leggings
mysticalworld:copper_boots, Copper Boots
mysticalworld:silver_helmet, Silver Helmet
mysticalworld:silver_chestplate, Silver Chestplate
mysticalworld:silver_leggings, Silver Leggings
mysticalworld:silver_boots, Silver Boots
mysticalworld:antler_hat, Antler Helm
mysticalworld:beetle_mask, Beetle Mask
mysticalworld:carapace, Carapace
mysticalworld:pelt, Pelt
mysticalworld:iron_dust, Iron Dust
mysticalworld:iron_dust_tiny, Tiny Pile of Iron Dust
mysticalworld:gold_dust, Gold Dust
mysticalworld:gold_dust_tiny, Tiny Pile of Gold Dust
mysticalworld:antlers, Antlers
mysticalworld:venison, Venison
mysticalworld:raw_squid, Raw Squid
mysticalworld:cooked_venison, Cooked Venison
mysticalworld:cooked_squid, Calamari
mysticalworld:epic_squid, Epic Squid
mysticalworld:ink_bottle, Bottle of Ink
mysticalworld:unripe_pearl, Unripe Pearl
mysticalworld:pearl, Lustrous Pearl
mysticalworld:assorted_seeds, Mixed Seeds
mysticalworld:cooked_seeds, Toasted Seeds
mysticalworld:amethyst_knife, Amethyst Knife
mysticalworld:copper_knife, Copper Knife
mysticalworld:silver_knife, Silver Knife
mysticalworld:aubergine_seed, Aubergine Seed
mysticalworld:aubergine, Aubergine
mysticalworld:cooked_aubergine, Cooked Aubergine
mysticalworld:stuffed_aubergine, Stuffed Aubergine
mysticalworld:silk_cocoon, Silk Cocoon
mysticalworld:silk_thread, Silk Thread
mysticalworld:spindle, Spindle
mysticalworld:silkworm_egg, Silkworm Egg
mysticalworld:gall_apple, Gall Apple
mysticalworld:wasp_attractant, Wasp Attractant
mysticalworld:tannins, Tannins
mysticalworld:copper_ingot, Copper Ingot
mysticalworld:copper_nugget, Copper Nugget
mysticalworld:copper_dust, Copper Dust
mysticalworld:copper_dust_tiny, Tiny Pile of Copper Dust
mysticalworld:silver_ingot, Silver Ingot
mysticalworld:silver_nugget, Silver Nugget
mysticalworld:silver_dust, Silver Dust
mysticalworld:silver_dust_tiny, Tiny Pile of Silver Dust
mysticalworld:amethyst_gem, Amethyst
mysticalworld:copper_axe, Copper Axe
mysticalworld:copper_hoe, Copper Hoe
mysticalworld:copper_pickaxe, Copper Pickaxe
mysticalworld:copper_shovel, Copper Shovel
mysticalworld:copper_sword, Copper Sword
mysticalworld:silver_axe, Silver Axe
mysticalworld:silver_hoe, Silver Hoe
mysticalworld:silver_pickaxe, Silver Pickaxe
mysticalworld:silver_shovel, Silver Shovel
mysticalworld:silver_sword, Silver Sword
mysticalworld:amethyst_axe, Amethyst Axe
mysticalworld:amethyst_hoe, Amethyst Hoe
mysticalworld:amethyst_pickaxe, Amethyst Pickaxe
mysticalworld:amethyst_shovel, Amethyst Shovel
mysticalworld:amethyst_sword, Amethyst Sword
roots:baffle_cap_huge_stem, Huge Baffle Cap Stem
roots:baffle_cap_huge_top, Huge Baffle Cap
roots:baffle_cap_mushroom, Baffle Cap
roots:elemental_soil, Elemental Soil
roots:elemental_soil_air, Caelic Soil
roots:elemental_soil_water, Aqueous Soil
roots:elemental_soil_fire, Magmatic Soil
roots:elemental_soil_earth, Terran Soil
roots:runestone, Runestone
roots:runestone_brick, Runestone Brick
roots:runestone_brick_alt, Runestone Brick
roots:chiseled_runestone, Chiseled Runestone
roots:runestone_trample, Sure-Footed Stone
roots:wildwood_leaves, Wildwood Leaves
roots:wildwood_log, Wildwood Log
roots:wildwood_planks, Wildwood Planks
roots:wildwood_sapling, Wildwood Sapling
roots:wildwood_door, Wildwood Door
roots:wildwood_trapdoor, Wildwood Trapdoor
roots:wildwood_fence, Wildwood Fence
roots:wildwood_fence_gate, Wildwood Fence Gate
roots:wildwood_ladder, Wildwood Ladder
roots:wildwood_slab, Wildwood Slab
roots:wildwood_stairs, Wildwood Stairs
roots:wildwood_wall, Wildwood Wall
roots:wildwood_button, Wildwood Button
roots:wildwood_pressure_plate, Wildwood Pressure Plate
roots:runestone_slab, Runestone Slab
roots:runestone_stairs, Runestone Stairs
roots:runestone_wall, Runestone Wall
roots:runestone_button, Runestone Button
roots:runestone_pressure_plate, Runestone Pressure Plate
roots:runestone_brick_slab, Runestone Brick Slab
roots:runestone_brick_stairs, Runestone Brick Stairs
roots:runestone_brick_wall, Runestone Brick Wall
roots:runestone_brick_button, Runestone Brick Button
roots:runestone_brick_pressure_plate, Runestone Brick Pressure Plate
roots:runestone_brick_alt_slab, Runestone Brick Slab
roots:runestone_brick_alt_stairs, Runestone Brick Stairs
roots:runestone_brick_alt_wall, Runestone Brick Wall
roots:runestone_brick_alt_button, Runestone Brick Button
roots:runestone_brick_alt_pressure_plate, Runestone Brick Pressure Plate
roots:structure_marker, Structure Marker
roots:mortar, Mortar
roots:bonfire, Pyre
roots:imbuer, Imbuer
roots:offertory_plate, Offering Plate
roots:unending_bowl, Unending Bowl
roots:incense_burner, Incense Burner
roots:wildwood_rune, Wildroot Rune
roots:grove_stone, Grove Stone
roots:fey_crafter, Fey Crafter
mysticalworld:thatch, Thatch
mysticalworld:thatch_slab, Thatch Slab
mysticalworld:thatch_stairs, Thatch Stairs
mysticalworld:thatch_wall, Thatch Wall
mysticalworld:charred_log, Charred Log
mysticalworld:charred_planks, Charred Planks
mysticalworld:charred_slab, Charred Slab
mysticalworld:charred_stairs, Charred Stairs
mysticalworld:charred_wall, Charred Wall
mysticalworld:charred_button, Charred Button
mysticalworld:charred_pressure_plate, Charred Pressure Plate
mysticalworld:charred_fence, Charred Fence
mysticalworld:charred_fence_gate, Charred Fence Gate
mysticalworld:mud_block, Mud Block
mysticalworld:mud_brick, Mud Brick
mysticalworld:wet_mud_block, Wet Mud Block
mysticalworld:wet_mud_brick, Wet Mud Brick
mysticalworld:mud_block_slab, Mud Block Slab
mysticalworld:mud_block_stairs, Mud Block Stairs
mysticalworld:mud_block_wall, Mud Block Wall
mysticalworld:mud_block_button, Mud Block Button
mysticalworld:mud_block_pressure_plate, Mud Block Pressure Plate
mysticalworld:mud_block_fence, Mud Block Fence
mysticalworld:mud_block_fence_gate, Mud Block Fence Gate
mysticalworld:mud_brick_slab, Mud Brick Slab
mysticalworld:mud_brick_stairs, Mud Brick Stairs
mysticalworld:mud_brick_wall, Mud Brick Wall
mysticalworld:mud_brick_button, Mud Brick Button
mysticalworld:mud_brick_pressure_plate, Mud Brick Pressure Plate
mysticalworld:mud_brick_fence, Mud Brick Fence
mysticalworld:mud_brick_fence_gate, Mud Brick Fence Gate
mysticalworld:pearl_block, Pearl Block
mysticalworld:pearl_slab, Pearl Slab
mysticalworld:pearl_stairs, Pearl Stairs
mysticalworld:pearl_wall, Pearl Wall
mysticalworld:pearl_button, Pearl Button
mysticalworld:pearl_pressure_plate, Pearl Pressure Plate
mysticalworld:pearl_fence, Pearl Fence
mysticalworld:pearl_fence_gate, Pearl Fence Gate
mysticalworld:slime_puddle, Puddle of Slime
mysticalworld:copper_block, Block of Copper
mysticalworld:copper_ore, Copper Ore
mysticalworld:silver_block, Block of Silver
mysticalworld:silver_ore, Silver Ore
mysticalworld:amethyst_block, Block of Amethyst
mysticalworld:amethyst_ore, Amethyst Ore
mysticalworld:quartz_ore, Quartz Ore
mysticalworld:granite_quartz_ore, Quartz Ore
forestry:crated.forestry.peat.0, item.crated.forestry.peat.0.name
